nct_id,title,status,start_date,completion_date,phase,enrollment,study_type,sponsor,sponsor_class,fda_regulated
NCT03094715,Efficacy and Safety of Thrombectomy in Stroke With Extended Lesion and Extended Time Window,TERMINATED,2018-06-20,2023-11-15,NA,253,INTERVENTIONAL,University Hospital Heidelberg,OTHER,True
NCT04071847,Abbott DBS Post-Market Study of Outcomes for Indications Over Time,RECRUITING,2019-11-26,2030-09,,1000,OBSERVATIONAL,Abbott Medical Devices,INDUSTRY,True
NCT03092804,The Brain Structure and Neural Network Changing the Before and After Ventriculo-peritoneal Shunting in the Normal Pressure Hydrocephalus Patients,UNKNOWN,2016-08-01,2019-08,,60,OBSERVATIONAL,Peking Union Medical College Hospital,OTHER,True
NCT04027049,Biologic Mechanisms of Early Exercise After Intracerebral Hemorrhage,COMPLETED,2019-03-02,2021-02-24,NA,25,INTERVENTIONAL,Johns Hopkins University,OTHER,True
NCT06328114,Accelerating TMS for Cervical Dystonia,ENROLLING_BY_INVITATION,2024-12-17,2029-07-01,NA,50,INTERVENTIONAL,Duke University,OTHER,True
NCT04950894,Treating Obstructive Sleep Apnea Using Targeted Hypoglossal Neurostimulation,ACTIVE_NOT_RECRUITING,2021-07-27,2025-10-30,NA,150,INTERVENTIONAL,LivaNova,INDUSTRY,True
NCT02991430,A Non-Invasive Neuromodulation Device for Prevention of Episodic Migraine Headache,TERMINATED,2017-06-30,2018-05-11,NA,45,INTERVENTIONAL,Scion NeuroStim,INDUSTRY,True
NCT03903068,Transcranial Alternating Current Stimulation Treating Post-stroke Depression,UNKNOWN,2019-08-15,2020-10-30,NA,70,INTERVENTIONAL,"Xuanwu Hospital, Beijing",OTHER,True
NCT07071935,A Clinical Trial of Early Ventilation in Amyotrophic Lateral Sclerosis (EVENT ALS),NOT_YET_RECRUITING,2026-03,2029-05,PHASE2,48,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT06374264,Acceptability and Safety of MR-C-014 in Persons With Neuromyelitis Optica Spectrum Disorder,ENROLLING_BY_INVITATION,2024-11-12,2026-03-31,NA,30,INTERVENTIONAL,"MedRhythms, Inc.",INDUSTRY,True
NCT05977335,Continuous and Non-invasive Measurements by Task Force® CORE/CARDIO in Autonomic Function Testing (AFT),NOT_YET_RECRUITING,2026-11-01,2027-12-01,,75,OBSERVATIONAL,CNSystems Medizintechnik GmbH,INDUSTRY,True
NCT03353688,Biomarkers to Guide Directional DBS for Parkinson's Disease,COMPLETED,2017-11-03,2024-07-31,NA,31,INTERVENTIONAL,University of Alabama at Birmingham,OTHER,True
NCT03481205,Ischemic Conditioning During Air tRansport Save penUmbral Tissue,RECRUITING,2020-06-01,2026-12-31,NA,10,INTERVENTIONAL,Enrique Leira,OTHER,True
NCT03548506,Subthalamic Steering for Therapy Optimization in Parkinson's Disease,UNKNOWN,2018-04-19,2022-04,NA,20,INTERVENTIONAL,University Hospital Tuebingen,OTHER,True
NCT03443388,Novel Helmet Design in Patients With Seizures,COMPLETED,2017-08-14,2020-03-20,NA,9,INTERVENTIONAL,"Michael A. Gelfand, MD, PhD",OTHER,True
NCT07221110,rTMS Treatment of Dysphagia in Parkinson's Patients,COMPLETED,2024-08-01,2025-10-08,NA,26,INTERVENTIONAL,Ege University,OTHER,True
NCT03955432,Long-term Cardiac Monitoring in Epilepsy,TERMINATED,2019-03-19,2023-01-03,NA,7,INTERVENTIONAL,Northwell Health,OTHER,True
NCT06169852,Stimulus-Evoked Directional Field Potentials to Guide Subthalamic and Pallidal DBS for PD,RECRUITING,2024-01-12,2028-11-30,NA,36,INTERVENTIONAL,University of Alabama at Birmingham,OTHER,True
NCT06142435,mTBI Identification and Monitoring Through Retinal Scanning,RECRUITING,2023-08-15,2025-08-31,,60,OBSERVATIONAL,"Rebiscan, Inc.",INDUSTRY,True
NCT05343988,Percutaneous Neurostimulation to Treat Paroxysmal Sympathetic Hyperactivity in Children,TERMINATED,2022-09-22,2025-11-30,NA,20,INTERVENTIONAL,Medical College of Wisconsin,OTHER,True
NCT03169751,An Exploratory Trial Using sEMG to Differentiate PNES From Epileptic Seizures,UNKNOWN,2017-09-01,2020-02-01,,71,OBSERVATIONAL,Brain Sentinel,OTHER,True
NCT03625752,Optimization of NIBS for Diabetic Neuropathy Neuropathic Pain,ACTIVE_NOT_RECRUITING,2019-06-06,2026-05-07,NA,60,INTERVENTIONAL,Case Western Reserve University,OTHER,True
NCT04579692,MR Guided Focused Ultrasound (FUS) for the Treatment of Trigeminal Neuralgia,ACTIVE_NOT_RECRUITING,2021-08-16,2026-05-28,NA,10,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT05407207,Therapeutic Plantar Electrical Stimulation Intervention During Hemodialysis to Improve Balance and Mobility,RECRUITING,2018-06-01,2022-11-11,NA,100,INTERVENTIONAL,Hamad Medical Corporation,INDUSTRY,True
NCT04106466,DBS for TRD With the Medtronic Summit RC+S,ACTIVE_NOT_RECRUITING,2020-01-21,2030-12-31,NA,10,INTERVENTIONAL,"Helen Mayberg, MD",OTHER,True
NCT04499508,Appraising the Embolization of Aneurysms Using Balt Optima™ Coil System (APPLY Study),UNKNOWN,2020-04-10,2023-04-09,NA,30,INTERVENTIONAL,Vascular Neurology of Southern California Inc.,INDUSTRY,True
NCT04365374,Post-Surgical Stereotactic Radiotherapy (SRT) Versus GammaTile-ROADS (Radiation One and Done Study),ACTIVE_NOT_RECRUITING,2021-04-06,2029-08-30,PHASE3,230,INTERVENTIONAL,"GT Medical Technologies, Inc.",INDUSTRY,True
NCT04151290,Cognoa ASD Diagnosis Aid Validation Study,COMPLETED,2019-08-07,2020-08-31,NA,711,INTERVENTIONAL,"Cognoa, Inc.",INDUSTRY,True
NCT03010462,Electric Field Navigated 1hz Rtms for Post-stroke Motor Recovery Trial,COMPLETED,2017-03-01,2018-08-15,NA,60,INTERVENTIONAL,Nexstim Ltd,INDUSTRY,True
NCT05968703,Combined STN and NBM Deep Brain Stimulation for Mild Cognitive Impairment in Parkinson's Disease,RECRUITING,2025-04-08,2027-07-31,NA,10,INTERVENTIONAL,Helen M. Bronte-Stewart,OTHER,True
NCT03348956,Biomarkers in Chemotherapy-Induced Peripheral Neurotoxicity,COMPLETED,2018-03-01,2022-02-14,NA,7,INTERVENTIONAL,Dartmouth-Hitchcock Medical Center,OTHER,True
NCT03733431,Non-invasive TRanscutaneous Cervical Vagus Nerve Stimulation as a Treatment for Acute Stroke; Safety and Feasibility Study,COMPLETED,2019-05-10,2021-04-01,NA,69,INTERVENTIONAL,Turkish Stroke Research and Clinical Trials Network,NETWORK,True
NCT05958030,GyroGlove Use in Essential Tremor Patients,NOT_YET_RECRUITING,2025-07,2025-12,NA,30,INTERVENTIONAL,GyroGear Ltd,INDUSTRY,True
NCT03152136,A Pilot Study of the Cala ONE Device for Essential Tremor,COMPLETED,2017-07-26,2018-03-08,NA,62,INTERVENTIONAL,"Cala Health, Inc.",INDUSTRY,True
NCT06598189,Ear-Seizure Detection (EarSD) Study,RECRUITING,2025-04-03,2032-12,NA,40,INTERVENTIONAL,Felicia Chu,OTHER,True
NCT03263897,Feasibility of Using a Mobile Device Controlled Micro-pressure Pulse Insufflator for Acute Migraine Relief,TERMINATED,2017-08-21,2020-12-31,NA,59,INTERVENTIONAL,Caps Research Network,OTHER,True
NCT04298723,Comparison of LAA-Closure vs Oral Anticoagulation in Patients With NVAF and Status Post Intracranial Bleeding.,RECRUITING,2020-06-16,2029-12,NA,530,INTERVENTIONAL,Jena University Hospital,OTHER,True
NCT07398157,"Simplified, Scalable, 24-hour Adaptive DBS in Parkinson's Disease",NOT_YET_RECRUITING,2026-02-01,2031-11-30,NA,24,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT03222375,SQUED™ Series 28.1 Home-use and Treatment of Autowave Reverberator of Autism,RECRUITING,2017-09-26,2027-12,,80,OBSERVATIONAL,American Federation of Medical Synergetics,OTHER,True
NCT06477016,OsciPulse D-dimer Pilot Trial,RECRUITING,2025-02-12,2027-02,NA,40,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT04576650,Brain-Computer Interface Implant for Severe Communication Disability,WITHDRAWN,2022-10,2023-10,NA,0,INTERVENTIONAL,Johns Hopkins University,OTHER,True
NCT06272955,LONG TERM EFFECTS OF SPINAL CORD STIMULATION,UNKNOWN,2024-01-04,2025-06-30,,10,OBSERVATIONAL,Nora Vanegas,OTHER,True
NCT03567213,Investigation on the Cortical Communication (CortiCom) System,RECRUITING,2021-12-14,2026-08-31,NA,3,INTERVENTIONAL,Johns Hopkins University,OTHER,True
NCT04729257,Norms Expansion and Validation for IntelliSpace Cognition,COMPLETED,2021-03-08,2021-07-02,NA,508,INTERVENTIONAL,Philips Electronics Nederland B.V. acting through Philips CTO organization,INDUSTRY,True
NCT04089761,Safety and Efficacy of Nerivio™ for the Acute Treatment of Migraine in Adolescents,TERMINATED,2019-10-01,2020-05-24,NA,60,INTERVENTIONAL,Theranica,INDUSTRY,True
NCT04552132,Postoperative Pain and Healing in Teeth Treated With GentleWave or EndoActivator,COMPLETED,2020-09-30,2022-03-16,NA,63,INTERVENTIONAL,St. Louis University,OTHER,True
NCT05038293,Efficacy of Plaque Removal of a Novel Brushing Device,COMPLETED,2021-09-17,2022-02-01,NA,42,INTERVENTIONAL,University of Washington,OTHER,True
NCT03309748,Phototherapy Remediation of Black Stain,COMPLETED,2014-05-05,2016-04-30,NA,31,INTERVENTIONAL,Cardenal Herrera University,OTHER,True
NCT03652454,The Evaluation Of The Efficiency Of Micro-osteoperforation,COMPLETED,2017-10-03,2019-06-24,NA,28,INTERVENTIONAL,Izmir Katip Celebi University,OTHER,True
NCT03033628,"Pain Perception of Dental Local Anesthesia Using ""DentalVibe Comfort System"" in a Group of Egyptian Children",UNKNOWN,2017-04-01,2018-01-01,NA,21,INTERVENTIONAL,Cairo University,OTHER,True
NCT03374982,Effect of the DentalVibe Injection System on Pain During Local Anesthesia Injections in Children,COMPLETED,2018-02-19,2019-05-20,NA,23,INTERVENTIONAL,University of Nebraska,OTHER,True
NCT05554133,Precision Optical Guidance for Oral Biopsy,RECRUITING,2023-06-15,2027-03-31,NA,90,INTERVENTIONAL,M.D. Anderson Cancer Center,OTHER,True
NCT04092062,Safety and Efficacy of the ToothWave Powered Toothbrush for Extrinsic Stain Reduction (Texas),COMPLETED,2019-08-07,2020-01-28,NA,91,INTERVENTIONAL,Home Skinovations Ltd.,INDUSTRY,True
NCT05661747,Dental Appliance to Treat SDB in Children,UNKNOWN,2022-05-03,2025-03-31,PHASE4,50,INTERVENTIONAL,"Vivos BioTechnologies, Inc.",INDUSTRY,True
NCT02357979,Fissure Caries Inhibition Study With Solea CO2-9.3μm Short-pulsed Laser,COMPLETED,2018-02-08,2020-03-31,NA,60,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT03663231,Duration of Effect of Biotene Spray in Patients With Dry Mouth,COMPLETED,2019-02-11,2019-11-22,NA,37,INTERVENTIONAL,University of Rochester,OTHER,True
NCT05311735,Mineralized and Partial Demineralized Dentin Graft Compared to FDBA,COMPLETED,2021-10-29,2024-06-19,NA,45,INTERVENTIONAL,University of Oklahoma,OTHER,True
NCT04199026,Implantable Microdevice for the Delivery of Drugs and Their Effect on Tumors in Patients With Metastatic or Recurrent Sarcoma,RECRUITING,2025-02-25,2028-12-31,NA,20,INTERVENTIONAL,M.D. Anderson Cancer Center,OTHER,True
NCT02818972,RelayPro Thoracic Stent-Graft in Subjects With Thoracic Aortic Aneurysms and Penetrating Atherosclerotic Ulcers,ACTIVE_NOT_RECRUITING,2017-05-10,2025-12,NA,110,INTERVENTIONAL,Bolton Medical,INDUSTRY,True
NCT03635515,Occurrence of Post-op Pain Following Gentlewave,COMPLETED,2018-09-01,2021-07-31,NA,87,INTERVENTIONAL,University of Minnesota,OTHER,True
NCT03578549,Diagnostic Device for the Assessment of Pulpal Blood Flow,COMPLETED,2018-07-12,2019-06-30,,30,OBSERVATIONAL,University of Michigan,OTHER,True
NCT06761248,Comparing Fluorescent Starch Nanoparticles Rinse with ICDAS for Early Caries Detection in Children,NOT_YET_RECRUITING,2025-03-10,2026-08-15,NA,78,INTERVENTIONAL,Cairo University,OTHER,True
NCT06990945,The Study Aims to Compare the Effectiveness of Mesoporous Bioactive Glass-containing Adhesives vs Conventional Universal Adhesives on the Clinical Performance Composite Restorations Through Promoting Dentin Remineralization After Selective Caries Removal Over a Two-year Follow-up,NOT_YET_RECRUITING,2025-10,2027-12,NA,80,INTERVENTIONAL,Cairo University,OTHER,True
NCT04892355,Postoperative Pain After İntracanal Procedures,UNKNOWN,2022-08-06,2022-11-06,NA,140,INTERVENTIONAL,Afyonkarahisar Health Sciences University,OTHER,True
NCT07461506,NeuroCuple to Mitigate Post-Wisdom Teeth Extraction Opioid Risks,NOT_YET_RECRUITING,2026-06-30,2027-09-30,NA,120,INTERVENTIONAL,nCap Medical,INDUSTRY,True
NCT05196490,Analyzing the Effect of Air Polishing on Tooth Surfaces With Two Imaging Methods,COMPLETED,2020-06-17,2020-09-14,,14,OBSERVATIONAL,Kocaeli University,OTHER,True
NCT03003689,Effects of Scaling and Root Planing With and Without Er:YAG Laser in Chronic Periodontitis Patients,UNKNOWN,2017-04-20,2018-03,NA,56,INTERVENTIONAL,Tufts University School of Dental Medicine,OTHER,True
NCT05264545,Non-Guided vs. Guided Surgery to Immediately Loaded PrimeTaper Implants in Partially Edentulous Patients,ACTIVE_NOT_RECRUITING,2022-03-22,2026-10,NA,100,INTERVENTIONAL,McGuire Institute,INDUSTRY,True
NCT04092075,Safety and Efficacy of the ToothWave -12 Weeks Calculus Study,COMPLETED,2019-08-07,2020-04-30,NA,87,INTERVENTIONAL,Home Skinovations Ltd.,INDUSTRY,True
NCT06539676,A Study to Compare Nighttime Aligners to Daytime Aligners,TERMINATED,2024-09-04,2025-01-17,NA,7,INTERVENTIONAL,Dentsply Sirona Implants and Consumables,INDUSTRY,True
NCT05022368,Oral Device Clinical Trial,UNKNOWN,2021-05-24,2024-08-01,PHASE1,250,INTERVENTIONAL,Nationwide Children's Hospital,OTHER,True
NCT06958250,Novel Endoscopic Bite Block,RECRUITING,2025-12-22,2026-12,NA,50,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT03512769,Feasibility Testing of a New Way to Support the Jaw During 3rd Molar Extractions,COMPLETED,2018-06-01,2018-12-30,,19,OBSERVATIONAL,University of Minnesota,OTHER,True
NCT04415281,Photobiomodulation for the Management of Temporomandibular Disorder Pain,TERMINATED,2021-04-28,2022-12-16,NA,14,INTERVENTIONAL,University of Florida,OTHER,True
NCT03812692,Validation of a Simplified MATRx Plus,COMPLETED,2019-02-06,2021-03-01,,59,OBSERVATIONAL,Zephyr Sleep Technologies,INDUSTRY,True
NCT04875104,Upper Sequential Distalization With TADs and Aligners,UNKNOWN,2021-11,2023-12,NA,392,INTERVENTIONAL,Universidad Complutense de Madrid,OTHER,True
NCT07287956,The Use of Adjunct Oxygen High-Level Laser Therapy on the Clinical and Microbiological Outcomes of Peri-implant Disease,COMPLETED,2024-02-05,2025-08-01,NA,16,INTERVENTIONAL,King Abdullah University Hospital,OTHER,True
NCT02873585,"Conventional Bite Wing Radiography Versus Stationary Intraoral Tomosynthesis, a Comparison Study",COMPLETED,2018-04-19,2019-09-30,NA,32,INTERVENTIONAL,"University of North Carolina, Chapel Hill",OTHER,True
NCT03075865,A Cohort Study for Clinical Evaluation of OmniMax MMF System,COMPLETED,2017-06-28,2019-06-28,,39,OBSERVATIONAL,Zimmer Biomet,INDUSTRY,True
NCT05084742,Long-term Performance and Safety of Biodentine™ in Patients Treated for Endodontic Indications,RECRUITING,2021-11-08,2031-09,,160,OBSERVATIONAL,Septodont,INDUSTRY,True
NCT07053969,The Effect Of Enamel Matrix Derivatives On Gingival Tissue Thickness,RECRUITING,2025-08-31,2027-09,NA,32,INTERVENTIONAL,The University of Texas Health Science Center at San Antonio,OTHER,True
NCT05671861,Evaluating a Low-Cost Therapeutic Device in Managing Head and Neck Cancer Patients With Radiation-Related Trismus,ACTIVE_NOT_RECRUITING,2023-04-27,2028-03-31,NA,35,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT03551496,The DES BTK Vascular Stent System vs PTA in Subjects With Critical Limb Ischemia,COMPLETED,2018-08-31,2023-12-20,PHASE3,201,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT04237545,A Clinical Study of the T3 Short Dental Implant System,COMPLETED,2019-10-01,2026-01-31,NA,106,INTERVENTIONAL,ZimVie,INDUSTRY,True
NCT07342595,Evaluation of Radiation-Free Caries Detection Integrated Into Intraoral Scanners Compared With Conventional Diagnostic Methods,NOT_YET_RECRUITING,2026-04,2027-07,NA,50,INTERVENTIONAL,Albert Mehl,OTHER,True
NCT06480877,Effect of Aerosol From THS and Cigarette Smoke on Periodontal Tissues and Its Microbiome,COMPLETED,2022-06-01,2023-06-01,,66,OBSERVATIONAL,Clinical Hospital Center Rijeka,OTHER,True
NCT04680806,Laser-Assisted Gingival Depigmentation,COMPLETED,2015-04-05,2019-10-20,NA,60,INTERVENTIONAL,Academy of Laser Dentistry - Gulf Laser Chapter,OTHER,True
NCT03033134,A Study to Evaluate the Safety and Effectiveness of the Left Atrial Appendage Closure Therapy Using BSJ003W,COMPLETED,2017-02-27,2019-09-05,NA,54,INTERVENTIONAL,Boston Scientific Japan K.K.,INDUSTRY,True
NCT05260892,Incisors Single-Unit Rehabilitation With Narrow GM Implants,UNKNOWN,2022-10-01,2025-12-15,,55,OBSERVATIONAL,Neodent,INDUSTRY,True
NCT04081311,A Comparison of the Efficacy of Interdental Floss to Water Flosser Around Dental Implants,COMPLETED,2019-09-06,2021-03-31,NA,33,INTERVENTIONAL,University of Manitoba,OTHER,True
NCT05126797,3D Printed Oral Stents for Patients With Head and Neck Cancer Receiving Radiation Therapy,TERMINATED,2017-10-11,2025-03-21,NA,57,INTERVENTIONAL,M.D. Anderson Cancer Center,OTHER,True
NCT03891004,Skin Closure With Tissue Adhesives vs. Subcuticular Suture After Robotic Urogynecologic Procedures,COMPLETED,2018-03-20,2018-12-31,NA,47,INTERVENTIONAL,St. John Hospital & Medical Center,OTHER,True
NCT04701762,Endotracheal Intubation Using Videolaryngoscopy Versus Conventional Direct Laryngoscopy,COMPLETED,2021-03-01,2022-12-23,NA,7736,INTERVENTIONAL,The Cleveland Clinic,OTHER,True
NCT06573996,The Effect of Intraoral Transcutaneous Electrical Nerve Stimulation in Orthodontics Pain,RECRUITING,2024-09-16,2029-09-01,NA,150,INTERVENTIONAL,University of the Pacific,OTHER,True
NCT04779203,Study Comparing Osseodensification With Standard Drilling,COMPLETED,2020-07-27,2020-12-18,,23,OBSERVATIONAL,Jackson Implant Surgery,INDUSTRY,True
NCT04957342,Effect of Using Placental Membranes on Healing and Post-op Pain After Gum Surgery,COMPLETED,2021-05-15,2023-07-01,NA,10,INTERVENTIONAL,Harvard Medical School (HMS and HSDM),OTHER,True
NCT03231254,Differences in Predicted Therapeutic Outcome of Oral Appliance Determined by RCMP in Quebec Versus Shenyang Patients With OSA.,UNKNOWN,2017-07-01,2017-10-29,,100,OBSERVATIONAL,First Hospital of China Medical University,OTHER,True
NCT05562388,Mandibular Advancement Device and Changes in Nocturia,RECRUITING,2023-12-11,2026-03-12,NA,36,INTERVENTIONAL,Fernanda Yanez Regonesi,OTHER,True
NCT06955429,Clinical Investigation Measuring the Long Term Clinical Performance and Safety of Biodentine™ XP in Patients Treated for Coronal Restorative or Endodontic Dental Indications.,NOT_YET_RECRUITING,2025-09-01,2036-07-15,,275,OBSERVATIONAL,Septodont,INDUSTRY,True
NCT04591158,COVID-19 and Lung Ultrasound Utility,COMPLETED,2020-09-15,2021-06-09,NA,6,INTERVENTIONAL,Bridge to Health Medical and Dental USA,OTHER,True
NCT02569671,Bone Level Tapered Multi-Center Study,ACTIVE_NOT_RECRUITING,2016-03,2025-09,NA,53,INTERVENTIONAL,Institut Straumann AG,INDUSTRY,True
NCT05988385,The Effects of Successful OSA Treatment on Memory and AD Biomarkers in Older Adults Study,RECRUITING,2024-04-22,2028-05-31,NA,200,INTERVENTIONAL,California Pacific Medical Center Research Institute,OTHER,True
NCT04985461,Minimally Invasive Dental Occlusion Ties,COMPLETED,2017-06-30,2020-03-12,,10,OBSERVATIONAL,Altru Health System,OTHER,True
NCT03862482,Peri-Implant Healing Around Two Different Machined-Collar Designs After 25 Years of Function,COMPLETED,2019-06-03,2019-12-31,NA,22,INTERVENTIONAL,Université de Montréal,OTHER,True
NCT06570044,Evaluation of PerioMonitor for Detection of Oral Inflammatory (OI) in Human Subjects in Medical Practice,COMPLETED,2024-07-30,2025-05-01,NA,86,INTERVENTIONAL,Oral Science International Inc.,INDUSTRY,True
NCT03198520,REFRAME RPD Post-Market Clinical Study,COMPLETED,2017-06-06,2019-10-07,NA,46,INTERVENTIONAL,Solvay Dental 360,INDUSTRY,True
NCT04369638,Fabrication of Naso-alveolar Molding (NAM) Appliance in Cleft Lip and Palate (CLP) From Digital Magnetic Resonance Imaging (MRI) Face Scan,TERMINATED,2021-01-27,2021-04-01,NA,1,INTERVENTIONAL,"The University of Texas Health Science Center, Houston",OTHER,True
NCT07290790,A Prospective Multicenter Clinical Investigation Evaluating the Accuracy of the Trimline Design When Treated With SureSmile® Aligners.,RECRUITING,2026-01-29,2028-02-01,NA,90,INTERVENTIONAL,Dentsply Sirona Implants and Consumables,INDUSTRY,True
NCT05361746,Scotchbond Universal Plus Compared to Scotchbond Universal With Filtek Universal Restorative to Restore Class V NCCLs,ACTIVE_NOT_RECRUITING,2022-08-18,2025-07-30,NA,38,INTERVENTIONAL,Solventum US LLC,INDUSTRY,True
NCT06519149,Safety and Effectiveness of Slow Wave Device for the Treatment of Obstructive Sleep Apnea,RECRUITING,2024-10-01,2025-09-30,,70,OBSERVATIONAL,"Slow Wave, Inc.",INDUSTRY,True
NCT03538899,Autologous Gene Therapy for Artemis-Deficient SCID,RECRUITING,2018-05-31,2038-06,"PHASE1, PHASE2",24,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT04900285,Pilot Study for Feasibility of Using an Oral Appliance for Decreasing Snoring,UNKNOWN,2021-06-01,2023-12-31,NA,30,INTERVENTIONAL,Norton Healthcare,OTHER,True
NCT05818527,Effectiveness of Low Frequency Vibration on the Rate of Canine Retraction,COMPLETED,2015-09,2017-09,NA,32,INTERVENTIONAL,mohamed abdelmotaleb,OTHER,True
NCT06152081,Caries Detection With Two Different Caries Detecting Devices,RECRUITING,2025-04-01,2027-10,NA,60,INTERVENTIONAL,Tufts University,OTHER,True
NCT03445286,Silver Diamine Fluoride and Gingivitis in Geriatric Patients,COMPLETED,2019-01-29,2020-05-22,NA,48,INTERVENTIONAL,Texas A & M University Baylor College Of Dentistry,OTHER,True
NCT07306403,THE COMPARISON OF GELATIN SPONGE TO SUTURE ALONE ON POST OPERATIVE SWELLING AFTER EXTRACTION OF IMPACTED MANDIBULAR THIRD MOLAR.,COMPLETED,2024-08-30,2025-03-30,NA,60,INTERVENTIONAL,Watim Medical & Dental College,OTHER,True
NCT03753906,Evaluation of Self-filling Osmotic Tissue Expander in Augmenting Keratinized Tissue Around Dentulous Region,COMPLETED,2016-11-05,2019-01,NA,10,INTERVENTIONAL,Krishnadevaraya College of Dental Sciences & Hospital,OTHER,True
NCT01224158,Study of an Experimental Toothbrush for Treatment and Prevention of Gingivitis,COMPLETED,2010-09-13,2010-10-29,NA,153,INTERVENTIONAL,Johnson & Johnson Consumer and Personal Products Worldwide,INDUSTRY,True
NCT03078127,Researching the Effects of Airway Clearance Therapies in Cystic Fibrosis,COMPLETED,2017-02-01,2018-01-10,NA,10,INTERVENTIONAL,"University of North Carolina, Chapel Hill",OTHER,True
NCT06713577,Clinical Study of a 3D Shaded Zirconia for Chairside CAD/CAM Restorations,ACTIVE_NOT_RECRUITING,2024-12-03,2031-11-22,,82,OBSERVATIONAL,Dentsply Sirona Implants and Consumables,INDUSTRY,True
NCT04414917,Reducing Opioid Use and Misuse After Wisdom Molar Extractions,NOT_YET_RECRUITING,2024-11,2027-04,PHASE2,133,INTERVENTIONAL,"Rutgers, The State University of New Jersey",OTHER,True
NCT05166434,Assessment Crestal Maxillary Sinus Membrane Elevation Using Different Implant Heights,UNKNOWN,2021-10-01,2022-05-01,PHASE1,32,INTERVENTIONAL,Cairo University,OTHER,True
NCT04023006,An Observational Clinical Case Series Study to Assess Fit and Quality of Full Dentures Fabricated by AM,TERMINATED,2019-08-01,2020-04-01,,10,OBSERVATIONAL,Dentsply International,INDUSTRY,True
NCT03671512,Standard Root Planing vs. Periodontal Structure Repair Device for Treatment of Pockets Caused by Periodontal Disease,COMPLETED,2018-12-06,2020-03-09,NA,60,INTERVENTIONAL,"Periovance, Inc",INDUSTRY,True
NCT06656325,An Evaluation of the Effect of the Erchonia FX-405 Laser as an Adjunctive Treatment of Periodontitis,RECRUITING,2025-01-01,2027-02-01,NA,70,INTERVENTIONAL,Erchonia Corporation,INDUSTRY,True
NCT02340767,Decision Aids for the Management of Suspicious Occlusal Caries Lesions,COMPLETED,2014-12,2016-12,NA,3085,INTERVENTIONAL,The National Dental Practice-Based Research Network,NETWORK,True
NCT03975920,Assessing a New Jaw Support Device During Third Molar Extractions,COMPLETED,2019-06-25,2021-02-25,NA,180,INTERVENTIONAL,University of Minnesota,OTHER,True
NCT06173648,Histopathological Evaluation of the Periodontal Ligament Subjected to Laser Ablation.,COMPLETED,2023-08-01,2023-10-31,NA,10,INTERVENTIONAL,"CAO Group, Inc.",INDUSTRY,True
NCT02805764,"Changes in Upper Airway Anatomy, Quality of Life Measures, and Polysomnographic Parameters Using A Functional Dental Appliance",WITHDRAWN,2018-04-01,2019-01-02,NA,0,INTERVENTIONAL,Montefiore Medical Center,OTHER,True
NCT04596761,ToothWave Calculus Reduction and Accumulation Prevention Study,COMPLETED,2020-07-15,2020-12-10,NA,90,INTERVENTIONAL,Home Skinovations Ltd.,INDUSTRY,True
NCT05461417,"Long-term Efficacy, Tolerance and Compliance of Panthera D-SAD® Mandibular Advancement Orthosis in Sleep Apnea",ACTIVE_NOT_RECRUITING,2022-04-07,2029-05,,337,OBSERVATIONAL,Panthera Dental Inc.,INDUSTRY,True
NCT07186725,Home-based Under Mattress Monitor for OSA,RECRUITING,2026-01-07,2027-03,NA,70,INTERVENTIONAL,Isabel Moreno Hay,OTHER,True
NCT06035952,Study of 3D Scanning for Adolescent Scoliosis,UNKNOWN,2023-08-07,2023-12-15,,70,OBSERVATIONAL,NSite Medical,INDUSTRY,True
NCT04233112,Melatonin and Osteogenic Loading on Osteopenia,ACTIVE_NOT_RECRUITING,2020-05-26,2025-09-01,EARLY_PHASE1,40,INTERVENTIONAL,Duquesne University,OTHER,True
NCT01852032,Computed Tomography Versus Standard 2D Mammography Versus 3D Tomosynthesis,COMPLETED,2010-11,2016-03-04,NA,23,INTERVENTIONAL,"University of California, Davis",OTHER,True
NCT04266470,Monitoring Blood Flow and Metabolic Activity in Malignant Tissue of Head and Neck Region,WITHDRAWN,2020-03-09,2022-03-10,NA,0,INTERVENTIONAL,Wake Forest University Health Sciences,OTHER,True
NCT04176562,Prospective SPINE Registry,UNKNOWN,2020-01-28,2025-06,,5000,OBSERVATIONAL,Xtant Medical,INDUSTRY,True
NCT02060630,Best Endovascular vs. Best Surgical Therapy in Patients With Critical Limb Ischemia,COMPLETED,2014-08,2022-03-01,NA,1843,INTERVENTIONAL,Carelon Research,OTHER,True
NCT07296055,Endobronchial Valve in Tubercular and NTM Pulmonary Cavities.,NOT_YET_RECRUITING,2026-01-12,2028-12-12,NA,30,INTERVENTIONAL,Azienda Ospedaliero-Universitaria Careggi,OTHER,True
